id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating
2122,Franceschi,Venezuela,2018,Venezuela,"Chuao, batch 4, Lot DH17",85,2,"B,S",3
2100,Franceschi,Venezuela,2018,Venezuela,"Carenero, Miranda",70,3,"B,S,C",3
2118,Franceschi,Venezuela,2018,Venezuela,"Cuyagua, batch 4, lot DC2.3",72,2,"B,S",4
1351,Frederic Blondeel,Belgium,2014,Ghana,Ghana,60,4,"B,S,C,L",4
1351,Frederic Blondeel,Belgium,2014,Madagascar,Madagascar,65,4,"B,S,C,L",4
1542,Frederic Blondeel,Belgium,2015,Vietnam,Vietnam,80,4,"B,S,C,L",3
1538,Frederic Blondeel,Belgium,2015,Costa Rica,Costa Rica,70,4,"B,S,C,L",4
1538,Frederic Blondeel,Belgium,2015,Peru,Peru Brutus,75,4,"B,S,C,L",4
781,French Broad,U.S.A.,2011,Peru,"Maranon Canyon, Fortunato No. 4",70,2,"B,S",4
785,French Broad,U.S.A.,2011,Dominican Republic,La Red,65,2,"B,S",4
887,French Broad,U.S.A.,2012,Peru,"Palo Blanco w/ panela, Chulucanas, b. 120725A",81,2,"B,S*",2
883,French Broad,U.S.A.,2012,Peru,"Tumbes Coop, batch 120724M",70,2,"B,S",2
883,French Broad,U.S.A.,2012,Peru,"Palo Blanco, Chulucanas, b. 120725A",66,2,"B,S*",4
1042,French Broad,U.S.A.,2013,Peru,"Palo Blanco, Chulucanas",66,2,"B,S",4
1209,French Broad,U.S.A.,2014,Costa Rica,San Andres,80,2,"B,S",3
1295,French Broad,U.S.A.,2014,Nicaragua,Matagalpa,68,2,"B,S",3
1634,French Broad,U.S.A.,2015,Guatemala,Guatemala,73,2,"B,S",4
1940,French Broad,U.S.A.,2017,Peru,"Norandino, batch 161208",70,2,"B,S",4
2430,French Broad,U.S.A.,2019,India,"Animalai, batch 1063",71,3,"B,S,C",3
370,Fresco,U.S.A.,2009,Jamaica,"Jamaica, #204, DR, SC",80,3,"B,S,C",3
370,Fresco,U.S.A.,2009,Jamaica,"Jamaica, #206, DR, LC",70,3,"B,S,C",3
370,Fresco,U.S.A.,2009,Jamaica,"Jamaica, #205, DR, MC",70,3,"B,S,C",3
370,Fresco,U.S.A.,2009,Venezuela,"Carenero Superior, #203, MR, SC",65,3,"B,S,C",4
636,Fresco,U.S.A.,2011,Ghana,"Ghana, #211, MR, MC",74,3,"B,S,C",3
682,Fresco,U.S.A.,2011,Madagascar,"Sambirano Valley, #214, LR, MC",74,3,"B,S,C",3
688,Fresco,U.S.A.,2011,Madagascar,"Sambirano Valley, #215, MR, MC",74,3,"B,S,C",3
642,Fresco,U.S.A.,2011,Jamaica,"Jamaica, #209, DR, SC",70,3,"B,S,C",3
682,Fresco,U.S.A.,2011,Dominican Republic,"Conacado, #213, DR, -C",72,3,"B,S,C",3
745,Fresco,U.S.A.,2011,Venezuela,"Chuao, #218, MR, MC, batch 11-020",76,3,"B,S,C",3
642,Fresco,U.S.A.,2011,Dominican Republic,"Conacado, #212, LR, SC",72,3,"B,S,C",4
642,Fresco,U.S.A.,2011,Jamaica,"Jamaica, #210, DR, MC",70,3,"B,S,C",4
745,Fresco,U.S.A.,2011,Venezuela,"Chuao, #217, DR, MC, batch 11-021",70,3,"B,S,C",4
931,Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #222, LR, 0C",69,2,"B,S",3
899,Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #219, LR, MC",69,2,"B,S",4
899,Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #221, DR, MC",69,2,"B,S",4
915,Fresco,U.S.A.,2012,Madagascar,"Sambirano Valley, #216, MR, LC",74,3,"B,S,C",4
927,Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #220, MR, MC",69,2,"B,S",4
1030,Fresco,U.S.A.,2013,Dominican Republic,"Conacado, #223, MR, SC, batch 13-051",72,3,"B,S,C",3
1081,Fresco,U.S.A.,2013,Dominican Republic,"Conacado, #224, MR, MC, batch 13-061",72,3,"B,S,C",4
1117,Fresco,U.S.A.,2013,Peru,"San Martin, Bellavista Coop, #226, DR, MC",70,3,"B,S,C",4
1149,Fresco,U.S.A.,2013,Peru,"Bellavista Coop, #225, LR, MC, CG Exclusive",70,3,"B,S,C",4
1383,Fresco,U.S.A.,2014,Peru,"Maranon, #228, MR, SC",70,3,"B,S,C",3
1383,Fresco,U.S.A.,2014,Peru,"Maranon, #227, LR, MC",70,3,"B,S,C",4
1383,Fresco,U.S.A.,2014,Peru,"Maranon, #229, MR, LC",70,3,"B,S,C",4
1387,Fresco,U.S.A.,2014,Peru,"Maranon, #230, DR, LC",70,3,"B,S,C",4
2024,Fresco,U.S.A.,2017,Guatemala,"Polochic Valley, LR, LC, batch 17-203",70,3,"B,S,C",4
2028,Fresco,U.S.A.,2017,Guatemala,"Polochic Valley, DR, LC, batch 17-201",70,3,"B,S,C",4
2024,Fresco,U.S.A.,2017,Guatemala,"Polochic Valley, MR, LC, batch 17-189",70,3,"B,S,C",4
2174,Fresco,U.S.A.,2018,Venezuela,"Chuao, MR, SC, batch 18-224",72,3,"B,S,C",3
2174,Fresco,U.S.A.,2018,Venezuela,Carupano Pintao,72,3,"B,S,C",4
2708,Fresco,U.S.A.,2021,Peru,"Lamas, Oro Verde, #280, MR 0C, batch 21-457",74,3,"B,S,C",3
2642,Fresco,U.S.A.,2021,Ghana,"ABOCFA, #260, LR-SC, batch 20-335",68,3,"B,S,C",3
2708,Fresco,U.S.A.,2021,Peru,"Lamas, Oro Verde, #282, DR MC, batch 21-451",74,3,"B,S,C",3
2642,Fresco,U.S.A.,2021,Ghana,"ABOCFA, #261, DR-MC, batch 21-448",68,3,"B,S,C",4
2644,Fresco,U.S.A.,2021,Nicaragua,"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431",70,3,"B,S,C",4
2704,Fresco,U.S.A.,2021,Madagascar,"Sambirano V., #290, MR MC, batch 21-454",70,3,"B,S,C",4
2644,Fresco,U.S.A.,2021,Nicaragua,"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433",70,3,"B,S,C",4
2644,Fresco,U.S.A.,2021,Venezuela,"Chuao Village, BR-SC, batch 21-437",68,3,"B,S,C",4
2000,Fresh Coast,U.S.A.,2017,Brazil,"Fazenda Camboa, Bahia",70,2,"B,S",4
2000,Fresh Coast,U.S.A.,2017,Tanzania,"Kokoa Kamili, Kilombero District",70,2,"B,S",4
1375,Fresh Coast aka Just Good Choc.,U.S.A.,2014,Belize,Belize,70,2,"B,S",4
1375,Fresh Coast aka Just Good Choc.,U.S.A.,2014,Madagascar,Madagascar,70,2,"B,S",4
1375,Fresh Coast aka Just Good Choc.,U.S.A.,2014,Peru,Peru,70,2,"B,S",4
1912,Friis Holm,Denmark,2016,Nicaragua,"Rugoso, Bad Fermentation",70,2,"B,S",4
1956,Friis Holm,Denmark,2017,Nicaragua,Barba,70,3,"B,S,C",4
2126,Friis Holm,Denmark,2018,Nicaragua,"La Dalia, Lazy Growers Blend",60,3,"B,S,C",3
2130,Friis Holm,Denmark,2018,Nicaragua,"Chuno, 2x turned",70,3,"B,S,C",3
2126,Friis Holm,Denmark,2018,Nicaragua,"La Dalia, Lazy Growers Blend",70,3,"B,S,C",3
2134,Friis Holm,Denmark,2018,Nicaragua,Rugoso,70,3,"B,S,C",3
2122,Friis Holm,Denmark,2018,Nicaragua,"O'Payo, Wasalala Co-op",68,3,"B,S,C",4
2130,Friis Holm,Denmark,2018,Nicaragua,"Chuno, 3x turned",70,3,"B,S,C",4
2122,Friis Holm,Denmark,2018,Nicaragua,Johe,70,3,"B,S,C",4
2126,Friis Holm,Denmark,2018,Nicaragua,Medagla,70,3,"B,S,C",4
2130,Friis Holm,Denmark,2018,Nicaragua,Nicaliso,70,3,"B,S,C",4
2126,Friis Holm,Denmark,2018,Guatemala,Indio Rojo,70,3,"B,S,C",4
2130,Friis Holm,Denmark,2018,Nicaragua,"Rugoso, Bad Fermentation",70,3,"B,S,C",4
623,Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Johe, Xoco",70,3,"B,S,C",3
623,Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Chuno, Xoco",70,3,"B,S,C",4
623,Friis Holm (Bonnat),Denmark,2011,Nicaragua,"Nicaliso, Xoco",70,3,"B,S,C",4
895,Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Chuno, triple turned, Xoco",70,3,"B,S,C",3
899,Friis Holm (Bonnat),Denmark,2012,Honduras,"Red Mayan, Xoco",70,3,"B,S,C",3
899,Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Chuno, double turned, Xoco",70,3,"B,S,C",3
923,Friis Holm (Bonnat),Denmark,2012,Nicaragua,"Rugoso, Xoco",70,3,"B,S,C",4
1034,Friis Holm (Bonnat),Denmark,2013,Nicaragua,"Barba, Xoco",70,3,"B,S,C",3
1034,Friis Holm (Bonnat),Denmark,2013,Nicaragua,"Medagla, Xoco",70,3,"B,S,C",4
1259,Friis Holm (Bonnat),Denmark,2014,Nicaragua,La Dalia,70,3,"B,S,C",4
1680,Friis Holm (Bonnat),Denmark,2015,Nicaragua,La Dalia,60,3,"B,S,C",3
1680,Friis Holm (Bonnat),Denmark,2015,Nicaragua,La Dalia,85,3,"B,S,C",3
781,Fruition,U.S.A.,2011,Costa Rica,Costa Rica,70,3,"B,S,C",3
753,Fruition,U.S.A.,2011,Costa Rica,Signature Blend,66,3,"B,S,C",3
863,Fruition,U.S.A.,2012,Peru,Peru,70,3,"B,S,C",2
1185,Fruition,U.S.A.,2013,Ecuador,Camino Verde,75,3,"B,S,C",3
1046,Fruition,U.S.A.,2013,Dominican Republic,La Red,70,3,"B,S,C",4
1359,Fruition,U.S.A.,2014,Peru,Maranon,76,3,"B,S,C",3
1347,Fruition,U.S.A.,2014,Trinidad,Gran Couva,70,3,"B,S,C",4
1780,Fruition,U.S.A.,2016,Bolivia,"Wild Bolivian, Batch 2",74,2,"B,S",4
1780,Fruition,U.S.A.,2016,Costa Rica,"Coto Brus, Heirloom, Batch 1",74,2,"B,S",4
2366,Fruition,U.S.A.,2019,Colombia,"Tumaco, batch 2",85,2,"B,S",4
2278,Fruition,U.S.A.,2019,Madagascar,"Sambirano, Akessons, batch 1",74,2,"B,S",4
2550,Fruition,U.S.A.,2021,Dominican Republic,"Los Bejucos, batch 1",77,2,"B,S",3
2554,Fruition,U.S.A.,2021,Dominican Republic,"Hispaniola, Dom. Rep. blend, batch 50",68,4,"B,S,C,V",4
2664,Fruition,U.S.A.,2021,Peru,"Ucayali, batch 1",72,3,"B,S,C",4
2174,Fu Wan,Taiwan,2018,Taiwan,"Taiwan, #1",70,3,"B,S,C",2
2190,Fu Wan,Taiwan,2018,Madagascar,Madagascar,70,2,"B,S",3
2202,Fu Wan,Taiwan,2018,Tanzania,Tanzania,70,2,"B,S",3
2202,Fu Wan,Taiwan,2018,Venezuela,Chuao,70,3,"B,S,C",4
1367,Garden Island,U.S.A.,2014,U.S.A.,"Kaua'i Island, Alea Estate +world",85,3,"B,S,V",2
1642,Georgia Ramon,Germany,2015,Madagascar,Akesson P.,65,4,"B,S,C,L",3
1646,Georgia Ramon,Germany,2015,Dominican Republic,Conacado Coop,70,4,"B,S,C,L",4
1646,Georgia Ramon,Germany,2015,Dominican Republic,Conacado Coop,80,4,"B,S,C,L",4
1646,Georgia Ramon,Germany,2015,Madagascar,Akesson P.,75,4,"B,S,C,L",4
1642,Georgia Ramon,Germany,2015,Ghana,ABOCFA Coop,70,4,"B,S,C,L",4
2012,Georgia Ramon,Germany,2017,St. Lucia,"Rabot Estate, Island Growers",77,3,"B,S,C",4
2012,Georgia Ramon,Germany,2017,Venezuela,"Porcelana, La Orquidea, Santa Barbara, Zulia",75,3,"B,S,C",4
2096,Georgia Ramon,Germany,2018,Guatemala,Cahabon E.,72,3,"B,S,C",3
2282,Georgia Ramon,Germany,2019,Venezuela,Chuao,75,3,"B,S,C",3
1672,Glennmade,U.S.A.,2015,Brazil,Bahia,66,2,"B,S",3
1848,Glennmade,U.S.A.,2016,Belize,"Toledo District, 2015 Harvest",70,2,"B,S",4
1924,Goodnow Farms,U.S.A.,2016,Mexico,"Almendra Blanca, batch 1004",77,3,"B,S,C",3
1924,Goodnow Farms,U.S.A.,2016,Guatemala,"Asochivite, batch 1005",77,3,"B,S,C",3
1924,Goodnow Farms,U.S.A.,2016,Nicaragua,"El Carmen, batch 1003",77,3,"B,S,C",3
2032,Goodnow Farms,U.S.A.,2017,Peru,"Ucayali, batch 1041",70,3,"B,S,C",3
2446,Goodnow Farms,U.S.A.,2019,Colombia,Boyaca,73,3,"B,S,C",2
2446,Goodnow Farms,U.S.A.,2019,Costa Rica,Coto Brus,73,3,"B,S,C",3
2602,Goodnow Farms,U.S.A.,2021,Ecuador,"Costa Esmeraldas, Salazar Farm",70,3,"B,S,C",4
2194,Gotham,U.S.A.,2018,Belize,Maya Mtn,70,2,"B,S",3
2642,Gotham,U.S.A.,2021,India,"Idukki Hills, ""Adventurous""",70,2,"B,S",3
2642,Gotham,U.S.A.,2021,Bolivia,"Alto Beni, ""Wild""",70,2,"B,S",3
2644,Gotham,U.S.A.,2021,Dominican Republic,Oko Caribe,70,2,"B,S",3
741,Grand Place,Vietnam,2011,Vietnam,"Ben Tre, Dong Nai",72,5,"B,S,C,V,L",3
2692,Great Lakes,U.S.A.,2021,Madagascar,"Sambirano, Ambanja, batch 11",72,3,"B,S,C",4
2692,Great Lakes,U.S.A.,2021,Tanzania,"Kokoa Kamili, Kilombero District, batch 11",70,3,"B,S,C",4
2692,Great Lakes,U.S.A.,2021,Dominican Republic,"Duarte Province, El Cibao, batch 10",75,3,"B,S,C",4
2696,Great Lakes,U.S.A.,2021,Vietnam,"Dak Lak, batch 09",73,3,"B,S,C",4
15,Green & Black's (ICAM),U.K.,2006,Blend,Dark,70,5,"B,S,C,V,L",2
1896,Green Bean to Bar,Japan,2016,Madagascar,Madagascar,70,2,"B,S",4
2382,Green Bean to Bar,Japan,2019,Peru,Nativo Blanco,73,2,"B,S",2
2696,Green Door,U.K.,2021,India,"Idukki Hills, batch 11",70,3,"B,S,C",3
241,Grenada Chocolate Co.,Grenada,2008,Grenada,Grenada,71,5,"B,S,C,V,L",2
363,Grenada Chocolate Co.,Grenada,2009,Grenada,Grenada,60,5,"B,S,C,V,L",3
494,Grenada Chocolate Co.,Grenada,2010,Grenada,Grenada,82,5,"B,S,C,V,L",3
355,Guido Castagna,Italy,2009,Ecuador,"Arriba, A.S.S., prototype",64,4,"B,S,C,L",3
355,Guido Castagna,Italy,2009,Ghana,"Ghana, prototype",64,4,"B,S,C,L",3
355,Guido Castagna,Italy,2009,Blend,"Trinidad & Tobago, prototype",64,4,"B,S,C,L",3
355,Guido Castagna,Italy,2009,Venezuela,Lacri Blend,76,4,"B,S,C,L",3
355,Guido Castagna,Italy,2009,Blend,"Ven, Trinidad, Ecuador, prototype",64,4,"B,S,C,L",3
2060,Guido Castagna,Italy,2018,Madagascar,Madagascar,70,4,"B,S,C,L",3
87,Guittard,U.S.A.,2006,Venezuela,Sur del Lago,65,5,"B,S,C,V,L",2
15,Guittard,U.S.A.,2006,Colombia,Chucuri,65,5,"B,S,C,V,L",3
99,Guittard,U.S.A.,2006,Blend,Semisweet,61,5,"B,S,C,V,L",3
87,Guittard,U.S.A.,2006,Madagascar,"Sambirano, Ambanja",65,5,"B,S,C,V,L",4
93,Guittard,U.S.A.,2006,Ecuador,"Los Rios, Quevedo",65,5,"B,S,C,V,L",4
93,Guittard,U.S.A.,2006,Blend,Tsaranta,61,5,"B,S,C,V,L",4
147,Guittard,U.S.A.,2007,Blend,Quetzalcoatl,72,5,"B,S,C,V,L",4
259,Guittard,U.S.A.,2008,Peru,Machu Pichu,65,5,"B,S,C,V,L",3
276,Guittard,U.S.A.,2008,Blend,Special Maker Reserve,64,5,"B,S,C,V,L",3
276,Guittard,U.S.A.,2008,Venezuela,Ocumare,65,5,"B,S,C,V,L",4
316,Guittard,U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua E., Kakoleka",55,5,"B,S,C,V,L",3
387,Guittard,U.S.A.,2009,Blend,Nocturne,91,5,"B,S,C,V,L",3
387,Guittard,U.S.A.,2009,Blend,Complexite,70,5,"B,S,C,V,L",4
552,Guittard,U.S.A.,2010,Trinidad,Trinidad,65,5,"B,S,C,V,L",3
654,Guittard,U.S.A.,2011,Blend,Coucher du Soleil,72,5,"B,S,C,V,L",3
654,Guittard,U.S.A.,2011,Blend,Lever du Soleil,61,5,"B,S,C,V,L",3
654,Guittard,U.S.A.,2011,Blend,Onyx,72,5,"B,S,C,V,L",3
1053,Guittard,U.S.A.,2013,Haiti,Haiti,65,5,"B,S,C,V,L",3
1053,Guittard,U.S.A.,2013,Nicaragua,Nicaragua,65,5,"B,S,C,V,L",3
1053,Guittard,U.S.A.,2013,Jamaica,Jamaica,65,5,"B,S,C,V,L",3
1053,Guittard,U.S.A.,2013,Ecuador,Ecuador,65,5,"B,S,C,V,L",4
1602,Guittard,U.S.A.,2015,Blend,"Epique, Blend No. 49",70,5,"B,S,C,V,L",4
1205,Habitual,Canada,2014,Blend,one hundred,100,null,null,2
1197,Habitual,Canada,2014,Papua New Guinea,Papua New Guinea,80,3,"B,S,C",3
1197,Habitual,Canada,2014,Blend,Campesino w/ nibs,74,3,"B,S,C",3
1201,Habitual,Canada,2014,Blend,Downtown London,65,3,"B,S,C",3
1201,Habitual,Canada,2014,Blend,Africa meets Latina,70,3,"B,S,C",3
1201,Habitual,Canada,2014,Blend,Amazonas,80,3,"B,S,C",3
1197,Habitual,Canada,2014,Dominican Republic,Dominican Republic,75,3,"B,S,C",3
1201,Habitual,Canada,2014,U.S.A.,"Hawai'i Island, Sharkey",66,3,"B,S,C",3
1197,Habitual,Canada,2014,Blend,Trinidad & Tobago,70,3,"B,S,C",4
166,Hachez,Germany,2007,Ecuador,Arriba,77,4,"B,S,C,V",2
1327,Hacienda El Castillo,Ecuador,2014,Ecuador,Don Homero- Cerecita Valley,55,4,"B,S,C,L",3
1327,Hacienda El Castillo,Ecuador,2014,Ecuador,Don Homero- Cerecita Valley,70,4,"B,S,C,L",3
701,Haigh,Australia,2011,Blend,South America and Africa,70,null,null,3
1696,Harper Macaw,U.S.A.,2015,Brazil,Brazil Blend,67,3,"B,S,C",3
1700,Harper Macaw,U.S.A.,2015,Brazil,"Tome Acu E., Amazon Rainforest",77,3,"B,S,C",4
1700,Harper Macaw,U.S.A.,2015,Brazil,"Vale do Juliana E., Atlantic Forest",74,3,"B,S,C",4
1808,Harper Macaw,U.S.A.,2016,Brazil,"Vale do Juliana, w/ nibs",85,3,"B,S,C",3
2040,Harper Macaw,U.S.A.,2018,Brazil,Libiano,75,3,"B,S,C",3
2330,Harris & James,U.K.,2019,India,Kerla,70,3,"B,S,C",3
2270,Harris & James,U.K.,2019,Vietnam,"Ben Tre, batch 133",70,3,"B,S,C",3
2382,Hazel Hill,U.S.A.,2019,Peru,Maranon,65,3,"B,S,C",3
2378,Hazel Hill,U.S.A.,2019,Tanzania,Kokoa Kamili,72,3,"B,S,C",3
2378,Hazel Hill,U.S.A.,2019,Dominican Republic,Oko Caribe,70,3,"B,S,C",4
2606,Hecho,Mexico,2021,Mexico,"Soconusco, La Rioja Farm, Chiapas",70,2,"B,S",4
1876,Heilemann,Germany,2016,Peru,Peru,64,3,"B,S,L",3
2302,Heinde & Verre,Netherlands,2019,Indonesia,"Pulau, Bali",71,4,"B,S,C,L",2
2306,Heinde & Verre,Netherlands,2019,Blend,"Dutch Blend, Ven.- Bali- Trinidad",71,4,"B,S,C,L",2
2302,Heinde & Verre,Netherlands,2019,Venezuela,"Porcelana, Maracaibo",71,4,"B,S,C,L",3
1748,Heirloom Cacao Preservation (Brasstown),U.S.A.,2016,Belize,"Maya Mtn, Moho R., Toledo D., 2015",70,3,"B,S,C",3
1748,Heirloom Cacao Preservation (Fruition),U.S.A.,2016,Costa Rica,"Cota Brus, Terciopelo, 2015",74,3,"B,S,C",4
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",67,3,"B,S,C",3
1239,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Bolivia,"Alto Beni, Upper Rio Beni, 2014",67,3,"B,S,C",4
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,Ecuador,"Los Rios, Hacienda Limon, Orecao, 2014",67,3,"B,S,C",4
1243,Heirloom Cacao Preservation (Guittard),U.S.A.,2014,U.S.A.,"O'ahu Island, Maunawili, Agri Research C., 2014",67,3,"B,S,C",4
1744,Heirloom Cacao Preservation (Manoa),U.S.A.,2016,U.S.A.,"O'ahu Island, Maunawili, Agri Research C., 2015",72,3,"B,S,C",4
1744,Heirloom Cacao Preservation (Millcreek),U.S.A.,2016,Ecuador,"Los Rios, Hacienda Limon, Orecao, 2015",70,3,"B,S,C",4
1748,Heirloom Cacao Preservation (Mindo),U.S.A.,2016,Ecuador,"Pinchincha, Mindo, Coop Nueva Esper., 2015",77,3,"B,S,C",4
1744,Heirloom Cacao Preservation (Zokoko),U.S.A.,2016,Bolivia,"Alto Beni, Upper Rio Beni, 2015",68,3,"B,S,C",4
1744,Heirloom Cacao Preservation (Zokoko),U.S.A.,2016,Bolivia,"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",72,3,"B,S,C",4
1458,hello cocoa (now Markham & Fitz),U.S.A.,2015,Uganda,Uganda,57,3,"B,S,C",3
1462,hello cocoa (now Markham & Fitz),U.S.A.,2015,Venezuela,Venezuela,74,3,"B,S,C",4
2614,Hemisphere,U.S.A.,2021,Ecuador,"Esmeraldas, Muisne Estate",70,2,"B,S",3
2614,Hemisphere,U.S.A.,2021,Nicaragua,"Matagalpa, El Tuma region",70,2,"B,S",3
1546,hexx,U.S.A.,2015,Tanzania,Tanzania,70,2,"B,S*",3
1546,hexx,U.S.A.,2015,Madagascar,Madagascar,74,2,"B,S*",3
1546,hexx,U.S.A.,2015,Venezuela,Venezuela,70,2,"B,S*",3
1550,hexx,U.S.A.,2015,Ecuador,Ecuador,73,2,"B,S*",3
1550,hexx,U.S.A.,2015,Peru,Peru,70,2,"B,S*",3
2150,hexx,U.S.A.,2018,Peru,"Maranon, batch 0723",70,2,"B,S*",2
2146,hexx,U.S.A.,2018,Ecuador,"Camino Verde, batch 0722",73,2,"B,S*",2
2150,hexx,U.S.A.,2018,Madagascar,"Sambirano Valley, batch 0124",74,2,"B,S*",3
2150,hexx,U.S.A.,2018,Tanzania,"Kokoa Kamili, batch 0214",70,2,"B,S*",3
2146,hexx,U.S.A.,2018,Dominican Republic,"Oko Caribe, batch 0719",71,2,"B,S*",4
1712,Hogarth,New Zealand,2016,Madagascar,Akesson's Estate,70,3,"B,S,C",3
1712,Hogarth,New Zealand,2016,Venezuela,Carenero Superior,72,3,"B,S,C",3
1712,Hogarth,New Zealand,2016,Dominican Republic,Conacado,75,3,"B,S,C",3
1712,Hogarth,New Zealand,2016,Peru,Gran Blanco,66,3,"B,S,C",4
2426,Hogarth,New Zealand,2019,Venezuela,"Porcelana, Lake Maracaibo",68,3,"B,S,C",3
2450,Hogarth,New Zealand,2019,Ecuador,Hacienda Victoria,85,3,"B,S,C",4
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,80,4,"B,S,C,L",2
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Manabi,80,2,"B,S",2
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,72,2,"B,S",3
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Arriba,58,4,"B,S,C,L",3
414,Hoja Verde (Tulicorp),Ecuador,2009,Ecuador,Manabi,58,4,"B,S,C,L",4
431,Holy Cacao,Israel,2009,Ivory Coast,Ivory Coast,70,2,"B,S",2
431,Holy Cacao,Israel,2009,Dominican Republic,Hispaniola,70,2,"B,S",3
431,Holy Cacao,Israel,2009,Peru,San Martin,70,2,"B,S",4
431,Holy Cacao,Israel,2009,Dominican Republic,Hispaniola w/ nibs,75,2,"B,S",4
1466,Holy Cacao,Israel,2015,Ecuador,"Camino Verde P., Balao, Guayas",70,4,"B,S,C,L",4
1466,Holy Cacao,Israel,2015,Madagascar,Sambirano,70,4,"B,S,C,L",4
1466,Holy Cacao,Israel,2015,Trinidad,Gran Couva,70,4,"B,S,C,L",4
1466,Holy Cacao,Israel,2015,Venezuela,Mara,70,4,"B,S,C,L",4
1872,Holy Cacao,Israel,2016,Peru,Maranon,70,4,"B,S,C,L",3
1327,Honest,South Africa,2014,Ecuador,"Ecuador, w/ nibs, batch 140224-1",72,2,"B,S*",2
1113,Hotel Chocolat,U.K.,2013,St. Lucia,"Island Growers, 2012, 120hr c., batch 13080",100,null,null,2
1030,Hotel Chocolat,U.K.,2013,St. Lucia,"Marcial, single Cote, 2012",70,2,"B,S",4
1654,Hotel Chocolat,U.K.,2015,St. Lucia,"Pepiniere, single Cote",70,2,"B,S",3
2134,Hotel Chocolat,U.K.,2018,Colombia,"Sierra Nevada, Cienaga",75,4,"B,S,C,L",3
2386,Hotel Chocolat,U.K.,2019,Honduras,Copan,72,4,"B,S,C,L",3
2386,Hotel Chocolat,U.K.,2019,Tanzania,Kilombero Valley,80,4,"B,S,C,L",3
296,Hotel Chocolat (Coppeneur),U.K.,2008,Uganda,Uganda,80,null,null,2
296,Hotel Chocolat (Coppeneur),U.K.,2008,Tanzania,Tanzania,75,4,"B,S,C,L",3
245,Hotel Chocolat (Coppeneur),U.K.,2008,St. Lucia,St. Lucia,72,3,"B,S,C",3
300,Hotel Chocolat (Coppeneur),U.K.,2008,Sao Tome,Uba Budo,72,4,"B,S,C,L",3
552,Hotel Chocolat (Coppeneur),U.K.,2010,Ecuador,Ecuador,70,null,null,3
600,Hotel Chocolat (Coppeneur),U.K.,2010,Venezuela,Chuao,70,4,"B,S,C,L",3
552,Hotel Chocolat (Coppeneur),U.K.,2010,Dominican Republic,Santo Domingo,70,null,null,3
623,Hotel Chocolat (Coppeneur),U.K.,2011,Ecuador,"Los Rios, H. Iara, 96hr c.",80,4,"B,S,C,L",3
623,Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,"Island Growers, 120hr c.",65,4,"B,S,C,L",3
623,Hotel Chocolat (Coppeneur),U.K.,2011,St. Lucia,"Island Growers, 96hr c.",65,4,"B,S,C,L",3
809,Hotel Chocolat (Coppeneur),U.K.,2012,Madagascar,Sambirano,66,4,"B,S,V,L",4
1113,Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,"Los Rios, H. Iara, 2012, 120hr c., batch 13092",100,1,B,2
1109,Hotel Chocolat (Coppeneur),U.K.,2013,Peru,"Chanchamayo, Pichanadi, 2012, 60hr c., b.13092",100,null,null,3
1113,Hotel Chocolat (Coppeneur),U.K.,2013,Dominican Republic,"Conacado, 2012, 120hr c.batch 13092",100,null,null,3
1038,Hotel Chocolat (Coppeneur),U.K.,2013,Trinidad,Trinidad,75,4,"B,S,C,L",3
1065,Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,"Los Rios, H. Iara",90,2,"B,S",3
1065,Hotel Chocolat (Coppeneur),U.K.,2013,Madagascar,"Somia Plantation, Akesson, 2012, Rabot",72,4,"B,S,C,L",3
1038,Hotel Chocolat (Coppeneur),U.K.,2013,Vietnam,Mekong Delta & Dong Nai,80,4,"B,S,C,L",4
1065,Hotel Chocolat (Coppeneur),U.K.,2013,Ecuador,"Los Rios, H. Iara, 2012",82,2,"B,S",4
