ID,Gender,Age,Customer_Type,Type_of_Travel,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Rating,user_id,batch_id,processing_date
1007.0,Male,36.0,Returning,Business,Business,3881,0,0.0,5.0,5242,2984,NOISE_141
1008.0,Male,33.0,Returning,BUSINESS,Economy,140,0,14.0,0.0,6468,7010,NOISE_190
1009.0,Female,29.0 years,  Returning  ,  Business  ,Business,2012,0,2.0,3.0,8858,6708,NOISE_262
1010.0,Female,53.0,Returning,business,Business,3993,0,0.0,1.0,4108,3498,NOISE_889
1011.0,Male,,  First-time  ,Business,  economy  ,89,0,0.0,4.0,6167,8567,NOISE_385
1012.0,Male,54.0,Returning,  Business  ,Business,3098,0,0.0,3.0,1935,6669,NOISE_439
1013.0,Female,16.0,First-time,Business,Economy,229,0,0.0,1.0,1132,6675,NOISE_836
1014.0,Male,37.0,  Returning  ,  Business  ,  Business  ,3222,0,0.0,5.0,1714,2720,NOISE_896
1015.0,Male,46.0,Returning,Business,Business,113,25,21.0,5.0,1975,9971,NOISE_761
1016.0,Female,47.0,First-time,Business,Economy,247,0,6.0,1.0,5410,2338,NOISE_543
1017.0,Male,61.0,Returning,Business,Business,2400,0,3.0,2.0,4068,2321,NOISE_361
1018.0,Female,57.0,Returning,Business,Business,2031,0,0.0,-1.0,2464,8732,NOISE_258
1019.0,M,37.0,Returning,Business,Business,2458,0,0.0,3.0,9699,3981,NOISE_402
1020.0,male,39.0,  First-time  ,Business,Economy,164,0,11.0,0.0,6807,6445,NOISE_551
1021.0,Female,65.0,Returning,business,Business,158 years,0,0.0,3.0,7453,3247,NOISE_112
1022.0,Male,23.0,First-time,  Business  ,Economy,-158,93,102.0,4.0,3281,2677,NOISE_435
1023.0,Male,40.0,Returning,Business,Economy,-164,98,111.0,5.0,6577,6519,NOISE_908
1024.0,Female,44.0,Returning,Business,Economy,312,0,0.0 years,1.0,9968,1863,NOISE_287
1025.0,Female,31.0,Returning,  Business  ,Business,2202,0,0.0,1.0,8727,7197,NOISE_464
1026.0,Female,39.0,Returning,Business,  Economy  ,229,0,0.0,5.0,2331,1802,NOISE_982
1027.0,Male,22.0,First-time,Business,  ECONOMY  ,309,0,0.0 years,1.0,3001,3157,NOISE_936
1028.0,Male,22.0,  First-time  ,  Business  ,Economy,113,0,0.0,3.0,5376,8729,NOISE_678
1029.0,Female,47.0,  Returning  ,Business,Business,2739,0,0.0,2.0,9893,4642,NOISE_761
1030.0,Female,27.0 years,First-time,Business,  Economy  ,89,81,82.0,0.0,3278,6671,NOISE_510
1031.0,Female,19.0,  First-time  ,Business,Economy,89,0,0.0,0.0,2141,9257,NOISE_832
1032.0,Female,79,Returning,Business,  Business  ,164,73,75.0,2.0,2825,7787,NOISE_756
1033.0,Male,18.0,First-time,Business,Economy,309,1,0.0,3.0,5794,7782,NOISE_925
1034.0,Female,46.0,Returning,Business,Business,140 years,25,13.0,5.0,1693,6949,NOISE_482
1035.0,Male,,First-time,Business,Economy,158,28 years,43.0,3.0,4479,8851,NOISE_345
1036.0,Female,40.0,nan,Business,Business,3608,0,0.0,3.0,1673,8034,NOISE_692
1037.0,male,37.0,Returning,Business,Business,1901,0,0.0 years,3.0,6905,3608,NOISE_870
1038.0,Female,34.0,  Returning  ,  BUSINESS  ,business,3301,0,0.0,1.0,9200,4741,NOISE_413
1039.0,Male,27.0,nan,Business,Economy,247,0,0.0,0.0,4023,1677,NOISE_328
1040.0,Male,47.0,Returning,business,  Economy  ,102,0,6.0,2.0,8896,5967,NOISE_395
1041.0,Female,71.0,  Returning  ,Business,Economy,102,8,6.0,5.0,2079,4643,NOISE_314
1042.0,Male,37.0,Returning,Business,Business,3988,0,0.0,5.0,9331,7582,NOISE_439
1043.0,M,39.0,  Returning  ,  Business  ,Economy,247,0,0.0,2.0,5034,2753,NOISE_906
1044.0,Female,30.0,First-time,Business,Economy,134,0,0.0,0.0,3842,1578,NOISE_771
1045.0,MALE,69.0,Returning,  Business  ,Business,396,0,0.0,4.0,5862,3197,NOISE_555
1046.0,Male,,First-time,Business,Economy,134,93,98.0,1.0,2551,4400,NOISE_601
1047.0,M,45.0,First-time,Business,Economy,229,0,0.0,0.0,2372,7883,NOISE_509
1048.0,Male,27.0,First-time,Business,Economy,158,0,2.0,2.0,9915,9839,NOISE_605
1049.0,Male,35.0,Returning,  Business  ,  Business  ,2622,0,0.0,5.0,8748,9588,NOISE_704
1050.0,Female,69.0,Returning,Business,Economy,309,0,0.0,5.0,6284,9488,NOISE_909
1051.0,Male,16.0,  First-time  ,  Business  ,Economy,247,0,0.0,4.0,2089,2040,NOISE_104
1052.0,Female,68.0,  Returning  ,PERSONAL,Economy,134,0,-0.0,4.0,7408,8615,NOISE_254
1053.0,Female,20.0,Returning,Personal,Economy,164,0,0.0,4.0,4602,8593,NOISE_277
1054.0,Male,18,returning,Personal,Economy,396,0,0.0,4.0,8226,1748,NOISE_511
1055.0,Male,59.0,Returning,Personal,Economy,247,0,0.0,3.0,9947,2181,NOISE_565
1056.0,Female,,Returning,Personal,Economy,158,0,0.0,4.0,2067,8778,NOISE_745
1057.0,Female,67.0,Returning,Personal,Economy,270,0,0.0,1.0,1413,5366,NOISE_178
1058.0,Male,62.0,Returning,Personal,Economy,396,0,0.0,5.0,7391,3328,NOISE_870
1059.0,Male,25.0,Returning,Personal,Economy,-229,0,0.0,2.0,8069,5672,NOISE_233
1060.0,Male,,  Returning  ,Personal,  Economy  ,113,0,0.0,1.0,6736,8095,NOISE_275
1061.0,Female,67.0,Returning,Personal,Economy,158,0,0.0,5.0,4644,8755,NOISE_876
1062.0,Male,69.0,  Returning  ,  Personal  ,Economy,164,0,0.0,2.0,3918,2535,NOISE_935
1063.0,Male,67.0,returning,Personal,Economy,140,9,0.0,2.0,5741,6487,NOISE_613
1064.0,Female,31.0,  Returning  ,Personal,Economy,354,200,201.0,-1.0,6167,1925,NOISE_905
1065.0,Female,42.0,Returning,Personal,  Economy  ,164,2,1.0,1.0,9784,8621,NOISE_954
1066.0,Male,28.0,Returning,  Personal  ,Economy,89,0,0.0,5.0,1228,4319,NOISE_910
1067.0,Female,27.0,Returning,Personal,Economy,102,0,0.0,3.0,3640,6946,NOISE_239
1068.0,Female,24.0,  Returning  ,  Personal  ,Economy,354,15,19.0,1.0,7100,6386,NOISE_342
1069.0,Female,67.0,Returning,Personal,Economy,282,2,0.0,5.0,5936,6637,NOISE_671
1070.0,Male,,Returning,Personal,ECONOMY,396,0,20.0,5.0,3047,9044,NOISE_310
1071.0,Male,-1.0,Returning,  Personal  ,Economy,229,0,0.0,5.0,6605,7241,NOISE_653
1072.0,Female,53.0,Returning,Personal,Economy,113,0,0.0,2.0,6798,2228,NOISE_896
1073.0,Female,38.0 years,Returning,Personal,Economy,102,3,0.0,4.0,6672,1540,NOISE_698
1074.0,Female,63.0,nan,Personal,Economy,482,5,11.0,3.0,1470,2044,NOISE_995
1075.0,Female,12.0,Returning,Personal,economy,229,17,14.0,5.0,5567,3156,NOISE_647
1076.0,Female,53.0,Returning,Personal,Economy,247,26,21.0,-1.0,6706,8419,NOISE_561
1077.0,Female,55.0,Returning,personal,economy,89,0,0.0,5.0,1419,4901,NOISE_380
1078.0,Female,20.0,Returning,Personal,Economy,102,3,0.0,3.0,4115,4848,NOISE_242
1079.0,Female,58.0,  Returning  ,personal,Economy,164,19,27,2.0,6899,3685,NOISE_513
1080.0,Male,,Returning,  Personal  ,Economy,89,140,141.0,4.0,4713,8433,NOISE_331
1081.0,Male,62.0,Returning,  Personal  ,Economy,164,0,0.0,3.0,3415,8886,NOISE_134
1082.0,Female,15.0,Returning,  PERSONAL  ,Economy,158,0,1.0,2.0,1357,8829,NOISE_154
1083.0,Male,22.0,Returning,Personal,Economy,354,0,0.0 years,3.0,6692,3875,NOISE_316
1084.0,Female,59.0,Returning,  Personal  ,Economy,158,8,10.0,4.0,3635,2454,NOISE_542
1085.0,Female,31.0,  Returning  ,  Personal  ,Economy,158,0,0.0,,8093,8437,NOISE_247
1086.0,Female,50.0,Returning,Personal,  Economy  ,247,11,17.0,5.0,8812,3871,NOISE_339
1087.0,Male,52.0,Returning,Personal,  Economy  ,229,0,1.0,5.0,7548,5938,NOISE_821
1088.0,Male,35.0,nan,Personal,ECONOMY,102,3,0.0,4.0,3794,7619,NOISE_298
1089.0,Female,46.0,Returning,Personal,Economy,247,8,6.0,4.0,6321,6671,NOISE_564
1090.0,Male,8.0,Returning,Personal,Economy,396,0,11.0,4.0,1159,3593,NOISE_714
1091.0,Male,65.0,Returning,  Personal  ,Economy,158,8,8.0,4.0,7403,3258,NOISE_725
1092.0,Male,68.0,Returning,  Personal  ,ECONOMY,396,0,0.0,5.0,6144,3532,NOISE_814
1093.0,Female,-100.0,Returning,  Personal  ,Economy,482,1,0.0,5.0,5077,1059,NOISE_669
1094.0,MALE,,Returning,Personal,  Economy  ,89,0,0.0,4.0,8477,4557,NOISE_996
1095.0,male,61.0,  Returning  ,Personal,Economy,229,0,0.0,5.0,8236,2943,NOISE_218
1096.0,Female,25.0,Returning,  Personal  ,  Economy  ,309,48,49.0 years,3.0,7759,6138,NOISE_680
1097.0,Male,13.0,Returning,Personal,Economy,164,3,0.0,5.0,3900,5671,NOISE_404
1098.0,MALE,11.0,Returning,  Personal  ,Economy,229,0,0.0,5.0,3512,7633,NOISE_274
1099.0,Male,52.0,Returning,Personal,  Economy  ,134,0,0.0,3.0,2066,9313,NOISE_325
1100.0,Female,28.0,Returning,Personal,Economy,282,0,0.0,4.0,3356,4562,NOISE_678
1101.0,Female,46.0,nan,Personal,Economy,354,0,0.0,1.0,8542,8062,NOISE_101
1102.0,M,16.0,  Returning  ,Personal,Economy,312,10 years,7.0,4.0,6343,9325,NOISE_837
1103.0,M,22.0,Returning,Personal,  Economy  ,354,0,0.0,5.0,6451,8906,NOISE_325
1104.0,Male,16.0,  Returning  ,  Personal  ,Economy,354,0 years,12.0,1.0,3777,4244,NOISE_934
1105.0,Male,30.0,Returning,Personal,  Economy  ,102,0,0.0,4.0,6611,1967,NOISE_758
1106.0,M,14.0,Returning,Personal,Economy,102,0,3.0,3.0,9295,6482,NOISE_584
1107.0,Female,24.0,Returning,  Personal  ,Economy,164,423 years,417.0,4.0,6385,1763,NOISE_941
1108.0,M,-1.0,Returning,Personal,Economy,270,0,0.0,3.0,4675,6729,NOISE_809
1109.0,Female,20.0,  Returning  ,Personal,Economy,113,0,0.0,2.0,5435,4601,NOISE_984
1110.0,M,10.0,Returning,Personal,Economy,102,0,0.0,3.0,1864,2399,NOISE_160
1111.0,Female,38.0,Returning,Personal,Economy,89,0,0.0,5.0,5828,3674,NOISE_718
1112.0,Female,26.0,Returning,Personal,Economy,102,0,0.0,4.0,1689,4617,NOISE_743
1113.0,Male,64.0,Returning,Personal,Economy,354,0,0.0 years,4.0,2039,5864,NOISE_268
1114.0,MALE,46.0 years,Returning,Personal,Economy,134,0,0.0,0.0,3196,9791,NOISE_487
1115.0,Male,15.0,Returning,personal,Economy,113,0,0.0,5.0,4377,9301,NOISE_651
1116.0,Male,59.0,Returning,  Personal  ,Economy,229 years,0,0.0,5.0,7388,6107,NOISE_689
1117.0,Male,29.0,  Returning  ,Personal,Economy,229,0,0.0,5.0,9551,4822,NOISE_344
1118.0,Female,69.0,Returning,Personal,Economy,89,0,0.0,5.0,7723,9986,NOISE_640
1119.0,Male,220.0,  Returning  ,Personal,economy,354,0,0.0,4.0,5182,7904,NOISE_701
1120.0,Male,58.0,Returning,Personal,  Economy  ,354,0,0.0,4.0,4506,7443,NOISE_853
1121.0,Male,47.0,Returning,  Personal  ,  Economy  ,282,0,0.0,2.0,7927,3056,NOISE_837
1122.0,Male,15.0,  Returning  ,Personal,Economy,134,0,0.0,4.0,8087,5884,NOISE_678
1123.0,Female,42.0,Returning,personal,Economy,164,0,0.0,5.0,5619,4259,NOISE_203
1124.0,Male,23.0,  Returning  ,Personal,Economy,158,0,0.0,5.0,7059,2376,NOISE_269
1125.0,Male,22.0,Returning,Personal,Economy,309,6,4.0,4.0,7099,7980,NOISE_913
1126.0,Female,32.0,Returning,Personal,Economy,134,0,0.0,2.0,6520,5396,NOISE_659
1127.0,Male,19.0 years,Returning,  Personal  ,Economy,158,0,0.0 years,4.0,4217,8755,NOISE_822
1128.0,Female,7.0,Returning,Personal,Economy,158,0,0.0,4.0,2335,9725,NOISE_709
1129.0,Female,36.0,Returning,Personal,Economy,134,0,0.0,3.0,4397,4869,NOISE_669
1130.0,Female,15.0,  Returning  ,Personal,Economy,354,14,12.0,2.0,1437,7453,NOISE_876
1131.0,Male,48.0,Returning,Personal,  ECONOMY  ,164,26,28.0,4.0,3034,2069,NOISE_416
1132.0,Female,24.0,  Returning  ,Personal,Economy,354,0,0.0,4.0,6215,5804,NOISE_159
1133.0,Male,58.0,Returning,  Personal  ,Economy,113,0,0.0,4.0,6379,7664,NOISE_718
1134.0,Female,,Returning,Personal,Economy,158,0,0,5.0,1478,8420,NOISE_595
1135.0,Female,36.0,Returning,Personal,Economy,134,0,0.0,2.0,4217,4658,NOISE_151
1136.0,Male,28.0,Returning,Personal,Economy,89,0,0.0,4.0,3693,6961,NOISE_183
1137.0,Male,44.0,Returning,PERSONAL,  Economy  ,158,0,0.0,4.0,7459,4314,NOISE_869
1138.0,Male,70.0,Returning,personal,Economy,312,0,0,,3448,6030,NOISE_945
1139.0,Male,61.0,Returning,Personal,Economy,134,0,1.0,0.0,3331,3701,NOISE_716
1140.0,Female,40.0,Returning,Personal,Economy,282,10,6.0,3.0,9788,8183,NOISE_498
1141.0,Male,17.0,nan,Personal,Economy,309,9,1.0,5.0,8068,5088,NOISE_751
1142.0,Male,36.0,RETURNING,  Personal  ,  Economy  ,140,81,75.0,5.0,6330,8133,NOISE_972
1143.0,Male,28.0,  Returning  ,Personal,Economy,229,0,2.0,5.0,7340,6110,NOISE_709
1144.0,Male,60.0,  Returning  ,Personal,Economy,158,0,0.0,-100.0,7352,2539,NOISE_831
1145.0,Male,27.0,Returning,Personal,  Economy  ,113,0,0.0,-1.0,7723,2130,NOISE_895
1146.0,Female,64.0,Returning,Personal,Economy,102,0,0.0,4.0,4250,7277,NOISE_555
1147.0,Male,47.0,nan,Personal,Economy,164,0,3.0,4.0,1656,5138,NOISE_229
1148.0,Male,34.0,nan,Personal,  Economy  ,89,0,0.0,4.0,9703,7648,NOISE_546
1149.0,Female,,Returning,Personal,  Economy  ,282,35,28.0,5.0,4532,1187,NOISE_932
1150.0,Female,15.0,Returning,Personal,Economy,89,0,0.0,5.0,1078,2414,NOISE_340
1151.0,Male,40.0,  Returning  ,  Personal  ,Economy,309,0,0.0,5.0,1063,5290,NOISE_629
1152.0,Female,41.0,  Returning  ,Personal,Economy,354,0,0.0,3.0,4296,3716,NOISE_148
1153.0,Female,63.0,Returning,Personal,Economy,309,0,0.0,5.0,1783,4071,NOISE_228
1154.0,Male,52.0,Returning,  Personal  ,Economy,354,0,0.0,4.0,5281,4978,NOISE_318
1155.0,Male,53,  Returning  ,personal,Economy,270,58,53.0,5.0,1172,8228,NOISE_346
1156.0,Male,,RETURNING,  Personal  ,  Economy  ,113,0,0.0,3.0,2938,3903,NOISE_235
1157.0,Male,26.0,Returning,Personal,Economy,158 years,8,1.0,5.0,1224,5576,NOISE_308
1158.0,M,25.0,Returning,personal,Economy,158,92,96.0,2.0,8280,3837,NOISE_488
1159.0,Male,-100.0,Returning,Personal,Economy,247,0,7.0,2.0,8593,7026,NOISE_479
1160.0,Female,22.0,Returning,Personal,Economy,134,16,5.0,0.0,7112,6805,NOISE_703
1161.0,Female,-100.0,RETURNING,  Personal  ,  Economy  ,158,0,13.0,4.0,4779,9914,NOISE_774
1162.0,Female,12.0,Returning,  Personal  ,ECONOMY,113,0,0.0,3.0,1820,6483,NOISE_248
1163.0,Male,121.0,  Returning  ,Personal,  Economy  ,89,0,0.0,5.0,7137,5072,NOISE_476
1164.0,Male,56.0,Returning,Personal,Economy,102,0,2,4.0,2064,1479,NOISE_890
1165.0,Female,55.0,Returning,Personal,  Economy  ,354,39,47,5.0,2888,2088,NOISE_751
1166.0,Female,31.0,  Returning  ,  Personal  ,Economy,89,1,0.0,2.0,4280,4246,NOISE_397
1167.0,Female,13.0,Returning,personal,Economy,164,291,317.0,4.0,2863,7232,NOISE_669
1168.0,Male,31.0,  Returning  ,Personal,Economy,134,0,1.0,3.0,5204,3967,NOISE_820
1169.0,Female,41.0,  Returning  ,Personal,Economy,158,17,21,4.0,7395,9925,NOISE_385
1170.0,Female,59.0,Returning,Personal,  Economy  ,282,14,16.0,5.0,6558,5447,NOISE_166
1171.0,Female,70.0,nan,  Personal  ,  Economy  ,164,0,9.0,5.0,3377,3316,NOISE_890
1172.0,Male,58.0,  Returning  ,PERSONAL,Economy,282,0,0.0,5.0,3575,9460,NOISE_359
1173.0,Female,29.0,Returning,Personal,Economy,164,0,0.0,5.0,8346,6947,NOISE_584
1174.0,Male,12.0,Returning,Personal,Economy,229,0,5.0 years,5.0,8416,9044,NOISE_726
1175.0,Male,55,returning,Personal,Economy,312,0 years,0.0,5.0,9558,5609,NOISE_772
1176.0,Female,61.0,Returning,Personal,Economy,89,0,0.0,1.0,1448,8942,NOISE_760
1177.0,Female,38.0,Returning,PERSONAL,Economy,229,0,0.0,5.0,9316,1045,NOISE_259
1178.0,Male,19.0,nan,Personal,Economy,482,8,6.0 years,2.0,4535,3601,NOISE_755
1179.0,male,,Returning,Personal,Economy,134,10,18.0,1.0,5376,6420,NOISE_807
1180.0,Male,28.0,nan,Personal,  Economy  ,158,0,0.0,5.0,8803,1307,NOISE_468
1181.0,Male,48.0,nan,Personal,Economy,113,0,0.0,5.0,8239,8018,NOISE_145
1182.0,Male,,Returning,Personal,Economy,247,0,0.0,5.0,9860,6669,NOISE_221
1183.0,Male,60.0,RETURNING,Personal,Economy,158,0,5.0,,1057,6453,NOISE_192
1184.0,Male,45.0,Returning,Personal,Economy,309,26,41.0,4.0,1191,6454,NOISE_732
1185.0,Male,36.0,  Returning  ,Personal,Economy,102,4,0,5.0,9119,4369,NOISE_697
1186.0,Male,69.0,Returning,Personal,  Economy  ,102,0,0.0,5.0,7907,6126,NOISE_836
1187.0,Female,30.0 years,Returning,Personal,Economy,134,0,0.0,5.0,5906,4682,NOISE_100
1188.0,Male,34.0,nan,Personal,Economy,113,0,0.0,1.0,7779,1052,NOISE_458
1189.0,Female,13.0,Returning,Personal,  Economy  ,354,2,7.0,3.0,8720,2947,NOISE_520
1190.0,Female,33.0,Returning,  Personal  ,Economy,113,0,0,5.0,4802,3697,NOISE_432
1191.0,Male,14.0,Returning,Personal,  Economy  ,354,0,13.0 years,5.0,4752,9204,NOISE_964
1192.0,Female,,Returning,  Personal  ,Economy,309,0,0.0,4.0,6215,5663,NOISE_987
1193.0,Male,35.0,Returning,Personal,Economy,482,0,46.0,4.0,1068,8897,NOISE_667
1194.0,MALE,51.0,Returning,Personal,Economy,158,0,0.0,5.0,3442,9848,NOISE_707
1195.0,Male,15.0,Returning,Personal,  Economy  ,134,0,0.0,1.0,8048,6604,NOISE_949
1196.0,Female,9.0,Returning,Personal,Economy,354,2,9.0,5.0,7140,3697,NOISE_434
1197.0,M,7.0,  Returning  ,Personal,  Economy  ,309,58,71.0,5.0,9759,5619,NOISE_323
1198.0,Female,7.0,  Returning  ,Personal,Economy,158,0 years,12.0,4.0,9518,1126,NOISE_356
1199.0,M,56.0,  Returning  ,Personal,Economy,270,11,0.0,0.0,9755,3611,NOISE_845
1200.0,Male,43.0,Returning,Personal,Economy,396,7,22.0,4.0,8468,2691,NOISE_295
1201.0,Female,35.0,Returning,PERSONAL,Economy,134,58,59.0,0.0,9842,5378,NOISE_540
1202.0,Male,25.0,Returning,Personal,Economy,113,0,0.0,3.0,3812,2149,NOISE_816
1203.0,Female,44.0,Returning,  Personal  ,Economy,102,0,0.0,3.0,3902,3209,NOISE_880
1204.0,Male,18.0,Returning,Personal,Economy,482,0,7.0,3.0,2538,9299,NOISE_375
1205.0,Female,54.0,Returning,Personal,Economy,312,0,0.0,4.0,5831,5499,NOISE_173
1206.0,Male,27.0,nan,  Personal  ,Economy,354,16,41.0,5.0,2545,4050,NOISE_721
1207.0,Male,42.0,Returning,  Personal  ,Economy,282,0,0.0,5.0,7988,4237,NOISE_398
1208.0,Female,69.0,  Returning  ,Personal,economy,134,10,0.0,-1.0,4323,5158,NOISE_600
1209.0,Female,18.0,Returning,Personal,Economy,229,12 years,27.0,4.0,8247,7822,NOISE_713
1210.0,Female,,Returning,Personal,ECONOMY,158,0,0.0,5.0,5199,4473,NOISE_798
1211.0,Female,-1.0 years,Returning,Personal,  Economy  ,134,0,0,0.0,1347,8826,NOISE_313
1212.0,Male,51.0,Returning,Personal,  Economy  ,164,4,0.0,5.0,4674,6577,NOISE_489
1213.0,Male,41.0,Returning,Personal,Economy,282,108,98.0,4.0,2065,8889,NOISE_889
1214.0,MALE,54.0,Returning,  Personal  ,Economy,140,0,0.0,3.0,3681,1001,NOISE_336
1215.0,Female,31.0,Returning,Personal,Economy,309,0,0.0,5.0,9657,8554,NOISE_974
1216.0,Female,58.0,Returning,Personal,Economy,113,0,0.0,2.0,9517,3640,NOISE_785
1217.0,Female,39.0,Returning,Personal,Economy,158,0,0.0,4.0,5345,5159,NOISE_464
1218.0,Male,10.0,Returning,personal,Economy,247,0,0.0,5.0,5946,4579,NOISE_235
1219.0,Male,20.0,Returning,Personal,Economy,134,244,236.0,0.0,4754,3948,NOISE_949
1220.0,Female,26.0,Returning,Personal,Economy,247,2,0.0 years,2.0,3511,4647,NOISE_244
1221.0,Female,,Returning,Personal,Economy,134,0,0.0,5.0,9127,6117,NOISE_324
1222.0,Female,45.0,Returning,Personal,Economy,482,0,8.0,1.0,6530,7439,NOISE_308
1223.0,Male,58.0,Returning,Personal,Economy,309,0,0.0,2.0,4470,3575,NOISE_613
1224.0,MALE,51.0,Returning,Personal,Economy,89,0,0.0,5.0,4473,1492,NOISE_967
1225.0,Female,65.0,Returning,Personal,  ECONOMY  ,229,0,0.0,-100.0,3611,1936,NOISE_745
1226.0,Female,67.0,Returning,Personal,economy,-164,17 years,27.0,5.0,4661,1247,NOISE_499
1227.0,Female,41.0,  Returning  ,Personal,Economy,309,0,0.0,4.0,8777,8774,NOISE_452
1228.0,Male,20.0,Returning,Personal,Economy,229,0,0.0,5.0,9290,1189,NOISE_894
1229.0,Female,42.0,RETURNING,Personal,Economy,164,0,0.0,4.0,6663,6435,NOISE_966
1230.0,Male,34,Returning,Personal,ECONOMY,113,0,0.0,5.0,7676,6042,NOISE_792
1231.0,Male,41.0,Returning,  Personal  ,Economy,102,0,0.0,4.0,2567,8689,NOISE_379
1232.0,Female,61.0,Returning,  Personal  ,Economy,134,0,0.0,4.0,6681,7363,NOISE_654
1233.0,Female,121.0,Returning,Personal,Economy,354,35,35.0,4.0,8943,5338,NOISE_611
1234.0,Male,33.0,Returning,Personal,Economy,134,12,21.0,5.0,6943,9006,NOISE_391
1235.0,Male,39.0,nan,Personal,Economy,354,3,7.0,3.0,1067,2006,NOISE_371
1236.0,Male,23.0,Returning,  Personal  ,Economy,158,0,-0.0,5.0,8660,2005,NOISE_328
1237.0,Female,51.0,Returning,Personal,Economy,354 years,0,0.0,4.0,8683,6592,NOISE_247
1238.0,Male,52.0,  Returning  ,Personal,ECONOMY,309,123,134.0,,5349,4295,NOISE_925
1239.0,Female,22.0,Returning,Personal,Economy,164,0,0.0,1.0,4404,5891,NOISE_291
1240.0,Male,51.0,  Returning  ,PERSONAL,Economy,354,0,0.0,3.0,7128,3497,NOISE_288
1241.0,Male,16.0,  Returning  ,  Personal  ,  Economy  ,102,4,0.0,4.0,1833,3294,NOISE_435
1242.0,Male,54,Returning,Personal,Economy,134,0,0.0,0.0,4466,1510,NOISE_834
1243.0,Male,9.0,Returning,Personal,Economy,354,0,0.0,5.0,8978,3045,NOISE_867
1244.0,MALE,56.0,  Returning  ,Personal,Economy,164,0,0.0,2.0,2268,3026,NOISE_673
1245.0,Female,15.0,Returning,Personal,Economy,158,7,4.0,5.0,3460,9752,NOISE_141
1246.0,male,24.0,  Returning  ,Personal,Economy,164,0,0.0,4.0,8078,9273,NOISE_468
1247.0,M,48.0,Returning,Personal,  Economy  ,102,1,0.0,3.0,8957,8445,NOISE_261
1248.0,Female,29.0 years,Returning,Personal,economy,89,29,24.0,4.0,7860,7013,NOISE_496
1249.0,Male,11.0,Returning,Personal,Economy,282,10,12.0,1.0,1821,5527,NOISE_761
1250.0,male,40.0,Returning,Personal,  Economy  ,134,19,13.0 years,4.0,6415,9568,NOISE_340
1251.0,Male,28.0,Returning,Personal,Economy,113,12,12.0 years,1.0,9228,6369,NOISE_751
1252.0,Male,44.0,Returning,Personal,Economy,354,0,0.0,5.0,9697,7247,NOISE_509
1253.0,Male,,Returning,Personal,  Economy  ,354,15,9,4.0,1174,5417,NOISE_665
1254.0,M,41.0,Returning,Personal,Economy,354,0,0.0,5.0,3450,9078,NOISE_562
1255.0,Female,61.0,  Returning  ,Personal,  Economy  ,282,0,0.0,4.0,7756,2006,NOISE_208
1256.0,Female,17.0,Returning,Personal,Economy,-89,0,0.0,4.0,4223,5510,NOISE_137
1257.0,Female,9.0,Returning,Personal,Economy,164,3,18.0,2.0,8275,7807,NOISE_183
1258.0,M,23.0,  Returning  ,PERSONAL,Economy,309,0,0.0,4.0,6055,8562,NOISE_781
1259.0,Male,47.0,Returning,Personal,  Economy  ,229,2,6.0,4.0,9495,3582,NOISE_830
1260.0,Male,38.0,  Returning  ,Personal,economy,164,4,0.0,5.0,2042,1546,NOISE_689
1261.0,Male,63.0,Returning,Personal,Economy,113,0,0.0,1.0,8555,6045,NOISE_142
1262.0,Female,,Returning,Personal,Economy,134,8,3.0,3.0,7574,7901,NOISE_758
1263.0,Female,47.0,Returning,Personal,Economy,282,0,0.0,4.0,5669,4923,NOISE_819
1264.0,Male,37.0,Returning,Personal,Economy,134,1,0.0,0.0,5402,7515,NOISE_333
1265.0,Female,220.0,Returning,Personal,Economy,113,127 years,123.0,3.0,9772,3348,NOISE_541
1266.0,Female,52.0,Returning,Personal,Economy,354,0,0.0,,1239,8070,NOISE_598
1267.0,MALE,19.0,Returning,  Personal  ,Economy,89,40,57.0 years,5.0,7172,2224,NOISE_847
1268.0,Female,60.0,Returning,  Personal  ,Economy,396,0,0.0,3.0,9133,6560,NOISE_205
1269.0,Male,32.0,nan,Personal,Economy,89,1,11.0,4.0,7942,8307,NOISE_583
1270.0,Female,40.0,  Returning  ,  Personal  ,Economy,354,47,54.0 years,3.0,9422,9796,NOISE_954
